ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
603,603,Aishani Master,62,3,1,1,1
604,604,Nitara Ramanathan,69,2,4,2,2
605,605,Lakshit Chanda,50,4,1,4,1
606,606,Naksh Wadhwa,34,3,2,2,1
607,607,Tanveer Savant,23,1,3,1,2
608,608,Veda Bobal,45,4,1,4,2
609,609,Oviya Thakur,35,3,4,2,1
610,610,Madhav Narula,31,3,1,2,2
611,611,Yamini Char,21,3,3,1,2
612,612,Vyanjana Dhar,59,5,2,3,2
613,613,Devika Borah,48,2,4,4,2
614,614,Utkarsh Patil,46,4,2,2,1
615,615,Gautam D’Alia,27,4,4,1,1
616,616,Nidhi Bassi,61,2,3,4,1
617,617,Rohan Butala,30,4,3,3,2
618,618,Jacob Ratti,39,3,4,2,2
619,619,Anay Khare,59,4,1,4,1
620,620,Darika Nagarajan,45,2,1,1,2
621,621,Chatresh Goda,68,3,4,2,2
622,622,Indali Lal,69,4,2,1,1
623,623,Yauvani Arya,65,1,1,2,1
624,624,Diya Pradhan,64,5,2,4,1
625,625,Ganga Shankar,44,2,3,1,1
626,626,Devansh Choudhry,33,5,2,2,2
627,627,Ijaya Merchant,31,1,2,2,1
628,628,Daksha Kaur,55,3,4,3,1
629,629,Eiravati Loyal,57,5,4,3,2
630,630,Nidhi Shan,67,1,3,1,2
631,631,Neelima Pant,54,3,1,2,1
632,632,Dayamai Loyal,20,1,3,3,1
633,633,Avi Brahmbhatt,24,3,3,2,1
634,634,Aishani Chana,61,2,3,4,2
635,635,Abha Narain,60,2,4,3,2
636,636,Vanya Deshmukh,21,2,4,4,2
637,637,Keya Rao,65,4,4,3,2
638,638,Utkarsh Das,52,5,4,1,2
639,639,Ekapad Verma,36,4,1,1,1
640,640,Harrison Chanda,59,1,4,3,1
641,641,Bakhshi Samra,56,2,3,1,2
642,642,Panini Sodhi,54,3,1,1,1
643,643,Samar Nayak,65,2,2,4,2
644,644,Bhavani Loyal,50,2,1,2,1
645,645,Radhika D’Alia,50,2,1,1,2
646,646,Upma More,38,5,3,4,1
647,647,Orinder Lala,21,2,4,4,1
648,648,Abdul Edwin,33,5,4,3,2
649,649,Balveer Nagar,37,4,4,2,1
650,650,Charvi Patla,55,2,3,2,1
651,651,Dayita Boase,41,1,2,1,2
652,652,Thomas Palla,59,3,1,1,2
653,653,Faraj Kulkarni,41,4,3,4,2
654,654,Tanveer Mangat,37,2,4,3,1
655,655,Jackson Sinha,52,1,2,4,2
656,656,Gabriel Bera,37,5,4,4,1
657,657,Oni Hayre,23,5,4,1,1
658,658,Ekiya Balay,27,2,3,3,1
659,659,Quincy Bhatt,58,5,3,3,2
660,660,Yahvi Dar,37,4,4,3,2
661,661,Hemang Seth,69,3,4,4,2
662,662,Rohan Baral,20,5,1,4,1
663,663,Max Zachariah,40,5,3,1,2
664,664,Ubika Baral,56,3,1,2,1
665,665,Yuvraj Om,39,3,3,3,2
666,666,Ekantika Suri,68,5,4,1,1
667,667,Libni Dhillon,53,5,4,3,1
668,668,Vedika Sidhu,53,2,3,3,1
669,669,Veer Shanker,25,4,2,1,1
670,670,George Bhatti,26,4,4,3,2
671,671,Krishna Kulkarni,21,1,1,1,1
672,672,Pratyush Kumar,24,1,2,1,2
673,673,Girik Puri,65,2,2,3,2
674,674,Nakul Soman,38,2,4,1,2
675,675,Lekha Dass,27,5,3,1,1
676,676,Teerth Som,26,5,1,1,1
677,677,Saanvi Bandi,50,4,1,3,1
678,678,Agastya Dixit,21,5,4,4,1
679,679,Vinaya Keer,53,3,3,2,1
680,680,Zansi Cherian,66,4,3,2,1
681,681,Balveer Kulkarni,31,4,2,3,2
682,682,Indira Pillay,67,4,4,4,1
683,683,Aashi D’Alia,18,2,3,3,2
684,684,Odika Ray,42,3,2,2,1
685,685,Ria Luthra,42,1,1,3,2
686,686,Anusha Vasa,66,2,3,4,2
687,687,Niharika Ravi,54,4,2,2,1
688,688,Aarush Mahajan,39,1,4,1,1
689,689,Upma Sundaram,39,3,4,2,2
690,690,Siya Sehgal,36,3,1,4,1
691,691,Alka Malhotra,53,4,4,4,2
692,692,Warinder Magar,45,1,2,2,1
693,693,Sai Ramaswamy,51,3,3,2,1
694,694,Bina Dayal,31,4,2,4,2
695,695,Aarush Gokhale,19,1,2,2,2
696,696,Theodore Johal,61,3,1,2,1
697,697,Faraj Kade,62,2,1,3,2
698,698,Jyoti Memon,42,2,3,1,2
699,699,Oliver Goyal,30,3,1,1,2
700,700,Hamsini Dua,50,1,3,1,2
701,701,Matthew Dash,22,4,3,4,2
702,702,Nilima Shan,54,4,1,3,2
703,703,Jalsa Zachariah,43,1,3,1,1
704,704,Urishilla Borde,48,5,3,3,2
705,705,Neel Handa,27,3,4,4,2
706,706,Anya Prakash,68,2,2,1,2
707,707,Upkaar Natarajan,41,5,4,3,1
708,708,Aarush Mohanty,18,4,4,1,2
709,709,Anay Lalla,24,4,2,2,2
710,710,Hemang Apte,68,3,4,3,2
711,711,Rishi Dua,54,1,4,4,2
712,712,Logan Apte,25,5,2,1,2
713,713,Bakhshi Toor,58,4,2,2,1
714,714,Indira Mitra,42,4,4,3,1
715,715,Jeremiah Natarajan,56,3,4,3,2
716,716,Jairaj Venkataraman,63,4,4,3,2
717,717,Dayita Dyal,70,2,1,2,1
718,718,Suhani Sahni,66,2,3,2,2
719,719,Vrinda Sanghvi,58,2,1,4,2
720,720,Ati Narayan,18,2,4,4,2
721,721,Pavani Kala,21,3,3,4,2
722,722,Agastya Raghavan,64,4,1,2,1
723,723,Advay Hegde,70,3,4,1,2
724,724,Shivansh Baria,37,2,3,2,1
725,725,Yasti Rama,49,5,1,4,1
726,726,Niharika Bajaj,27,2,4,3,2
727,727,Lipika Dhar,53,3,1,2,2
728,728,Tanveer Cherian,48,4,2,4,2
729,729,Ryan Rastogi,43,2,4,1,2
730,730,Aadhya Kota,47,2,3,1,1
731,731,Jagrati Chandra,49,1,4,1,1
732,732,Jyoti Dixit,24,4,1,4,1
733,733,Zashil Baral,49,1,1,2,2
734,734,Janaki Kumar,23,2,1,3,2
735,735,Rushil Bhargava,62,1,4,2,1
736,736,Hemang Chandran,68,3,4,4,1
737,737,Qasim Sen,31,1,3,2,1
738,738,Lekha Munshi,54,3,4,4,2
739,739,Aryan Butala,46,3,3,4,1
740,740,Gunbir Ganesan,42,2,4,2,2
741,741,Chaitanya Yogi,31,2,1,4,2
742,742,Dev Chada,48,5,4,2,1
743,743,Raagini Sastry,33,4,1,3,1
744,744,Brinda Patel,31,3,3,4,1
745,745,Ishaan Khanna,63,5,3,3,2
746,746,Bhavya Ravi,22,5,4,4,1
747,747,Liam Dhaliwal,40,4,4,3,1
748,748,Bhavani Sibal,63,2,2,4,1
749,749,Unni Chaudhari,65,4,4,2,2
750,750,Turvi Chokshi,51,2,2,3,2
751,751,Udarsh Bajwa,45,4,3,1,1
752,752,Vihaan Shenoy,55,4,4,4,2
753,753,Hardik Soni,51,4,4,2,1
754,754,Warjas Deol,62,5,1,2,1
755,755,Devansh Savant,40,1,3,4,1
756,756,Udant Barad,63,5,3,2,2
757,757,Omya Mane,34,5,3,1,1
758,758,Bahadurjit Rastogi,25,1,3,1,2
759,759,Yochana Bhardwaj,28,1,1,2,1
760,760,Triya Mital,36,3,2,3,2
761,761,Avi Parmer,47,2,4,1,2
762,762,Tara Ratta,64,5,2,1,1
763,763,Rehaan Pathak,41,5,3,3,2
764,764,Rushil Kannan,32,3,1,2,1
765,765,Tanish Bedi,23,3,4,1,2
766,766,Saanvi Sane,59,5,2,1,1
767,767,Umang Peri,58,2,1,2,1
768,768,Kalpit Dar,61,3,4,1,1
769,769,Nakul Bora,33,4,2,2,2
770,770,Shivani Thaker,53,1,2,2,2
771,771,Timothy Basu,25,4,2,2,2
772,772,Anika Chaudry,56,1,4,2,1
773,773,Gautam Sant,44,3,2,1,1
774,774,Arya Rattan,41,1,1,2,1
775,775,Imaran Bose,42,1,1,2,1
776,776,Ati Nigam,19,4,3,1,2
777,777,Amruta Rao,43,2,2,3,1
778,778,Manan Rau,48,2,1,2,1
779,779,Raagini Mukherjee,51,4,2,2,2
780,780,Ishanvi Doshi,24,2,2,1,1
781,781,Sachi Parsa,48,4,4,2,2
782,782,Ethan Bhatt,60,5,3,4,1
783,783,Nisha Minhas,59,5,2,3,1
784,784,Vrinda Chaudhary,68,3,3,1,1
785,785,Shivani Bhargava,24,3,1,2,1
786,786,Amruta Jani,25,4,4,3,1
787,787,Lohit Kumar,42,2,1,2,1
788,788,Azad Walia,48,5,2,1,1
789,789,Krishna Doshi,55,5,1,1,1
790,790,Lucky Jhaveri,69,2,2,2,2
791,791,Omaja Biswas,25,4,2,4,1
792,792,Yachana Kant,56,1,4,4,1
793,793,Jeevika Venkataraman,40,5,4,2,2
794,794,Azad Purohit,21,3,2,2,1
795,795,Vivaan Munshi,36,5,1,3,1
796,796,Atharv Badal,58,5,3,3,1
797,797,Henry Naidu,46,2,1,2,2
798,798,Vedhika Bhardwaj,59,2,2,1,2
799,799,Akshay Mangal,19,5,3,1,2
800,800,Raghav Nair,18,1,4,1,2
801,801,Balendra Narang,68,4,3,1,2
802,802,Nihal Tripathi,57,1,1,2,1
803,803,Nachiket Prashad,44,4,1,4,2
804,804,Anita Wali,41,3,2,1,2
805,805,Udant Kapur,46,2,4,4,1
806,806,Arjun Wali,57,2,4,3,1
807,807,Yadavi Naik,38,3,4,3,1
808,808,Yauvani Dyal,39,5,4,2,2
809,809,Teerth Chaudhry,57,4,1,1,1
810,810,Qasim Wali,55,5,2,2,2
811,811,Gaurika Bhatti,50,5,4,2,2
812,812,Lopa Chad,46,3,1,1,1
813,813,Lopa Dada,41,1,2,4,1
814,814,Abha Gour,55,1,4,3,1
815,815,Dhruv Bhakta,66,5,4,4,2
816,816,Rayaan Handa,65,1,3,1,1
817,817,Chavvi Bala,46,5,2,2,1
818,818,Reyansh Yohannan,54,3,3,4,2
819,819,Aadi Raghavan,63,1,2,1,2
820,820,Parth Cherian,70,4,4,1,1
821,821,Chakrika Lata,25,1,2,2,2
822,822,Jeet Tak,47,5,2,1,1
823,823,Ronith Handa,20,2,2,1,2
824,824,Jason Kalita,26,2,4,3,1
825,825,Avi Mall,56,1,3,4,2
826,826,Aachal Shukla,50,1,1,3,2
827,827,Xavier Kalla,31,5,3,3,2
828,828,Pallavi Rao,68,4,3,3,1
829,829,Hardik Nanda,26,4,4,3,2
830,830,Sara Sarna,19,1,4,4,1
831,831,Leena Oza,34,2,4,3,1
832,832,Jagrati Bal,64,4,4,1,2
833,833,Om Kala,61,4,2,4,2
834,834,Faris Krishnan,41,4,1,1,1
835,835,Banjeet Wason,52,1,1,1,2
836,836,Yash Sandhu,69,3,4,3,2
837,837,Leena Venkatesh,39,4,3,1,1
838,838,Madhav Bora,70,3,3,3,1
839,839,Zaid Shah,64,5,2,3,2
840,840,Daniel Joshi,47,3,2,4,1
841,841,Tarak Chaudry,69,2,3,3,2
842,842,Forum Deshpande,69,3,2,1,2
843,843,Janaki Loke,21,3,2,4,1
844,844,Alka Aggarwal,68,4,2,3,2
845,845,Brijesh Jaggi,34,1,4,2,2
846,846,Riya Sahota,52,2,4,1,2
847,847,Urishilla Varty,51,1,3,3,2
848,848,Samuel Natt,35,1,4,2,2
849,849,Ganga Mani,37,1,3,1,2
850,850,Akshay Mallick,28,2,3,1,2
851,851,Charvi Ganguly,24,4,3,1,1
852,852,Viraj Bose,20,5,4,1,1
853,853,Aadhya Setty,58,5,3,4,2
854,854,Sai Parikh,38,3,3,2,1
855,855,Falak Sarkar,32,2,4,4,1
856,856,Harshil Joshi,42,5,2,2,2
857,857,Chandani Bera,58,3,3,4,2
858,858,Yashasvi Pau,21,3,1,4,1
859,859,Kamala Nagy,63,5,3,4,1
860,860,Ishaan Atwal,62,1,3,1,1
861,861,Vamakshi Murty,31,1,4,4,1
862,862,Matthew Kaul,29,1,4,2,1
863,863,Rachita Joshi,55,5,3,2,1
864,864,Aarav Dara,34,1,2,1,2
865,865,Bhavini Nayak,40,1,1,3,1
866,866,Alexander Baria,67,5,2,2,2
867,867,Abdul Khalsa,62,3,2,4,2
868,868,Abhiram Mohanty,22,1,1,3,1
869,869,Gaurang Kashyap,41,3,2,1,1
870,870,Nikita Pradhan,18,5,4,1,1
871,871,Krisha Sandhu,69,3,1,1,2
872,872,Prisha Mandal,38,5,4,2,1
873,873,Anmol Thaman,28,1,1,2,2
874,874,Advay Dara,50,1,4,3,2
875,875,Gavin Nadkarni,39,2,3,1,1
876,876,Avi Rama,29,4,2,2,1
877,877,Ojasvi Prabhakar,22,2,1,3,2
878,878,Amol Bedi,28,2,2,2,2
879,879,Sachi Khalsa,33,2,3,2,1
880,880,Gopal Batra,45,3,2,1,2
881,881,Arunima Lalla,70,3,2,2,1
882,882,Harshil Thaman,45,3,2,3,2
883,883,Isha Basak,36,1,1,1,2
884,884,Teerth Loke,37,5,4,1,2
885,885,Champak Sagar,40,2,4,1,2
886,886,Ekiya Goda,29,4,1,1,2
887,887,Faris Cheema,43,1,1,4,1
888,888,Nikita Shroff,47,1,1,3,2
889,889,Niharika Yogi,54,5,3,1,2
890,890,Manthan Gole,21,1,1,2,2
891,891,Mitesh Sahni,33,5,4,2,2
892,892,Kamya Bali,58,5,3,3,2
893,893,Kashish Gera,19,5,1,2,2
894,894,Dakshesh Bajwa,46,3,1,3,2
895,895,Nimrat Kothari,24,4,2,3,1
896,896,Luke Merchant,43,4,4,2,1
897,897,Ira Kata,67,2,1,4,2
898,898,Pahal Misra,64,3,2,4,2
899,899,Manan Hayer,37,2,3,3,1
900,900,Jai Wali,63,2,2,1,2
901,901,Jasmit Majumdar,27,2,4,3,2
902,902,Hamsini Kanda,18,4,4,2,1
903,903,Zehaan Banik,53,2,4,4,1
904,904,Yug Guha,26,1,2,1,1
905,905,Vrishti Mishra,43,5,3,2,1
906,906,Dayamai Arya,63,4,4,3,1
907,907,Gunbir Ganesh,42,5,1,3,1
908,908,Aishani Karnik,37,5,2,1,1
909,909,Aarini Bawa,59,1,1,3,2
910,910,Gaurav Manda,64,1,1,1,1
911,911,Samesh Mammen,30,2,1,4,1
912,912,Anay Karpe,51,5,1,4,1
913,913,Agastya Gour,65,4,3,1,2
914,914,Henry Baria,35,1,3,4,2
915,915,Yadavi Pradhan,32,4,2,3,1
916,916,Vaishnavi Goswami,57,3,3,4,1
917,917,Anusha Gala,37,1,3,2,2
918,918,Tanveer Dubey,47,3,1,4,2
919,919,Reyansh Rana,18,5,1,3,2
920,920,Leela Gill,58,1,1,1,2
921,921,Agastya Sinha,28,3,3,1,1
922,922,Harini Jain,40,1,4,1,2
923,923,Mitali Bhargava,57,4,1,2,2
924,924,Vidhi Menon,70,3,2,2,2
925,925,Nachiket Mohan,35,1,4,3,1
926,926,Harish Thakur,50,1,2,2,1
927,927,Maanas Shan,24,1,1,3,2
928,928,Harish Sem,40,4,1,1,1
929,929,Laban Rao,27,5,4,1,2
930,930,Faqid Divan,49,4,1,4,2
931,931,Bahadurjit Narang,29,4,1,3,2
932,932,Idika Jani,35,3,1,4,2
933,933,Priya Sarma,30,4,3,4,2
934,934,Mohini Mukhopadhyay,66,4,4,2,1
935,935,Logan Sahota,25,4,4,1,2
936,936,Urmi Dey,65,1,4,4,2
937,937,Oliver Arya,50,4,2,1,2
938,938,Darsh Sachdev,48,5,1,1,2
939,939,Harshil Acharya,41,3,1,2,2
940,940,Akshay Pradhan,29,2,3,2,2
941,941,Zehaan Chaudry,39,3,1,2,1
942,942,Dev Karan,53,3,4,3,2
943,943,Nakul Varughese,49,2,2,2,2
944,944,Lohit Natt,24,2,4,3,1
945,945,Wahab Murthy,25,2,1,1,2
946,946,Zansi Dayal,38,5,4,3,2
947,947,Rayaan Varma,23,5,1,3,1
948,948,Mitali Palla,63,4,1,3,2
949,949,Bahadurjit Salvi,41,3,2,1,2
950,950,Gaurang Mukhopadhyay,22,4,3,1,2
951,951,Varsha Badal,50,1,4,2,2
952,952,Hemani Loyal,57,4,2,3,1
953,953,Manan Muni,46,2,4,1,2
954,954,Dhruv Savant,44,3,2,2,1
955,955,Nitesh Mall,20,4,3,1,2
956,956,Baljiwan Aggarwal,18,5,4,2,1
957,957,Jeremiah Cherian,57,3,3,3,2
958,958,Hritik Sekhon,40,1,4,1,1
959,959,Nicholas Lalla,37,2,3,1,2
960,960,Urishilla Sarraf,32,1,1,3,1
961,961,Andrew Dani,47,5,2,2,1
962,962,Dhriti Sachdev,18,5,4,2,2
963,963,Ekalinga Bassi,44,1,2,4,2
964,964,Ekavir Merchant,35,5,1,4,1
965,965,Faras Gupta,48,4,1,3,1
966,966,Fariq Ahuja,46,2,3,2,1
967,967,Faqid Yohannan,59,5,4,2,2
968,968,Dhriti Ramachandran,62,5,2,4,1
969,969,Maya Bahl,47,4,2,4,1
970,970,Girik Kunda,39,2,2,2,2
971,971,Ishwar Sura,31,1,4,4,1
972,972,Zilmil Kaul,35,2,3,3,1
973,973,Faris Manne,49,4,1,3,1
974,974,Bina Mittal,52,4,1,1,2
975,975,Amaira Agate,19,1,2,2,1
976,976,Indira Prabhakar,20,2,1,3,1
977,977,Nimrat Behl,30,5,1,1,1
978,978,Abha Khatri,67,1,3,2,2
979,979,Yug Chahal,39,1,2,3,2
980,980,Edhitha Venkataraman,62,4,2,3,2
981,981,Yashawini Bains,42,1,3,3,2
982,982,Quincy Bajwa,66,2,2,2,2
983,983,Orinder Nagarajan,49,3,3,3,1
984,984,Vihaan Ganesh,47,4,3,1,2
985,985,Darsh Krishna,23,4,1,1,1
986,986,Chandresh Yohannan,28,2,2,1,2
987,987,Mugdha Yohannan,54,1,3,2,1
988,988,Ati Chana,29,4,4,3,1
989,989,Janani Pau,29,3,3,1,2
990,990,Anvi Sen,36,2,1,4,1
991,991,Meera Patel,50,5,3,3,2
992,992,Sudiksha Doshi,21,1,1,4,2
993,993,Omkaar Chad,43,1,1,4,1
994,994,Aarini Mitra,28,3,4,2,1
995,995,Niharika Walia,55,2,4,1,1
996,996,Ojasvi Radhakrishnan,20,1,2,3,2
997,997,Qushi Dhar,21,3,3,3,1
998,998,Ronith Patel,26,3,4,3,2
999,999,Jagrati Shah,57,2,2,2,1
1000,1000,Neha Mand,19,1,4,4,1
1001,1001,Abhimanyu Sangha,28,5,2,1,1
1002,1002,Victor Chaudhary,52,4,4,3,2
1003,1003,Jhalak Shere,19,5,4,2,2
1004,1004,Adya Krishna,44,4,3,3,2
1005,1005,Aadhya Shanker,59,1,2,3,2
1006,1006,Chatresh Rama,66,5,2,1,2
1007,1007,Alka Devi,52,5,2,1,2
1008,1008,Chandran Sane,29,3,4,4,2
1009,1009,Yashodhara Sehgal,49,1,2,1,2
1010,1010,Yashawini Bhatnagar,29,3,3,3,2
1011,1011,Samarth Rama,43,3,1,4,1
1012,1012,Guneet Balay,34,5,2,2,1
1013,1013,Rudra Pant,19,3,4,2,2
1014,1014,Jasmit Deo,63,2,4,3,1
1015,1015,Dhruv Sagar,67,4,1,2,2
1016,1016,Indira Dey,69,1,4,2,1
1017,1017,Tamanna Mitra,28,3,4,2,1
1018,1018,Yauvani Mani,24,1,1,1,2
1019,1019,Isaac Chacko,67,5,1,3,1
1020,1020,Charvi Dubey,43,4,2,1,2
1021,1021,Leela Bora,31,1,1,4,2
1022,1022,Vasana Deol,20,4,4,3,2
1023,1023,Theodore Borah,26,3,3,3,2
1024,1024,Imaran Bandi,31,3,2,1,2
1025,1025,Ranveer Kale,36,4,1,4,2
1026,1026,Faqid Luthra,67,5,4,4,1
1027,1027,Anthony Gera,58,4,2,3,2
1028,1028,Lopa Balay,45,5,3,1,1
1029,1029,Omisha Ray,32,3,4,4,2
1030,1030,Darsh Walia,38,2,2,3,2
1031,1031,Ubika Kade,58,2,4,2,1
1032,1032,Suhani Magar,68,3,3,3,2
1033,1033,Fitan Gopal,20,3,4,1,2
1034,1034,Krisha Prabhu,25,2,4,2,1
1035,1035,Rohan Sant,60,5,1,3,2
1036,1036,Onveer Brar,69,5,2,1,2
1037,1037,Forum Sheth,21,2,1,4,2
1038,1038,Jasmit Sastry,57,1,4,4,1
1039,1039,Triveni Bakshi,31,5,4,2,2
1040,1040,Daksha Dugar,58,5,3,2,1
1041,1041,Nathaniel Divan,58,1,2,4,1
1042,1042,Anusha Raman,40,1,3,1,1
1043,1043,Mekhala Goyal,65,1,1,2,2
1044,1044,Ishita Borra,64,4,3,3,2
1045,1045,Mugdha Hans,32,3,2,3,1
1046,1046,Darsh Grewal,68,4,4,4,2
1047,1047,Avni Patla,31,3,3,2,1
1048,1048,Triya Hayre,63,5,4,4,1
1049,1049,Laban Samra,20,5,4,4,2
1050,1050,Saksham Gola,43,1,1,4,2
1051,1051,Advik Sandhu,32,2,4,2,1
1052,1052,Krisha Narayan,30,3,1,4,2
1053,1053,Jackson Dhawan,57,4,3,1,2
1054,1054,Hemal Dave,62,4,3,4,1
1055,1055,Praneel Basu,38,1,3,4,1
1056,1056,Hitesh Puri,32,3,4,3,2
1057,1057,Balveer Kapadia,55,5,3,3,2
1058,1058,Mugdha Chacko,69,2,3,4,2
1059,1059,Jeremiah Dalal,67,4,2,2,2
1060,1060,Darsh Varughese,65,3,4,4,1
1061,1061,Triveni Wason,59,1,3,3,2
1062,1062,Hemal Sawhney,66,5,2,3,1
1063,1063,Shravya Shukla,62,4,1,2,1
1064,1064,Arya Bora,38,2,3,2,1
1065,1065,William Dhaliwal,48,5,1,4,2
1066,1066,Idika Minhas,68,2,4,4,1
1067,1067,Chanakya Sant,38,4,1,2,2
1068,1068,Mohini Sandal,23,2,2,2,1
1069,1069,Samaksh Srivastava,65,4,2,1,1
1070,1070,Veer Narula,69,3,4,1,1
1071,1071,Abhiram Peri,35,3,1,1,2
1072,1072,Kalpit Ghosh,45,4,3,3,1
1073,1073,Triya Sahota,27,2,2,3,2
1074,1074,Jagrati Shukla,41,5,4,4,1
1075,1075,Raghav Kalita,57,5,2,4,2
1076,1076,Rachita Doctor,25,4,4,3,2
1077,1077,Yatin Shan,63,5,1,3,2
1078,1078,Udyati Mahajan,55,2,1,4,1
1079,1079,Guneet Ahluwalia,40,4,2,4,2
1080,1080,Chasmum Chanda,68,4,1,2,1
1081,1081,Jai Murthy,22,3,2,1,1
1082,1082,Hemangini Mittal,32,5,2,1,1
1083,1083,Ekantika Deol,57,3,3,4,1
1084,1084,Fariq Sandal,69,2,4,4,1
1085,1085,Megha Wable,45,3,4,4,1
1086,1086,Maanas Andra,59,5,4,1,2
1087,1087,Samesh Devi,57,4,2,3,2
1088,1088,Amol Desai,24,4,1,4,1
1089,1089,Ladli Choudhary,52,5,1,3,1
1090,1090,Rishi Mohanty,63,4,4,1,2
1091,1091,Advik Shan,37,4,3,4,2
1092,1092,Lohit Narayanan,47,5,1,2,2
1093,1093,Jatin Sidhu,46,1,4,1,1
1094,1094,Janaki Narayanan,61,3,4,1,1
1095,1095,Parth Chad,47,2,1,1,2
1096,1096,Theodore Mitter,37,3,4,4,1
1097,1097,Lakshmi Boase,21,5,3,3,2
1098,1098,Upma Manne,28,3,1,3,2
1099,1099,Upkaar Deshmukh,58,2,2,3,2
1100,1100,Ekaja Kanda,34,3,1,4,1
1101,1101,Yashvi Dara,67,3,1,3,1
1102,1102,Rehaan Om,47,2,2,3,1
1103,1103,Imaran Doshi,29,4,3,1,1
1104,1104,George Varughese,48,2,4,4,2
1105,1105,Daksh Sunder,29,4,2,1,2
1106,1106,Harita Murthy,36,3,1,4,2
1107,1107,Faqid Dewan,38,2,4,4,2
1108,1108,Gavin Dar,48,4,4,4,2
1109,1109,Aditya Wable,41,4,4,4,1
1110,1110,Jagdish Malhotra,58,5,1,1,2
1111,1111,Tara Date,52,5,1,4,1
1112,1112,Zayan Chokshi,48,1,4,4,1
1113,1113,Sneha Nanda,48,3,3,3,1
1114,1114,Unni Mandal,64,3,4,2,1
1115,1115,Priya Randhawa,44,5,4,4,1
1116,1116,Warhi Kamdar,42,5,2,2,2
1117,1117,Maya Lad,64,4,4,3,1
1118,1118,Harita Memon,65,2,1,3,1
1119,1119,Bhavini Prabhakar,20,1,2,2,2
1120,1120,Ayush Borde,65,5,3,2,1
1121,1121,Sara Soman,60,1,2,4,2
1122,1122,Ayush Prabhu,68,3,3,1,1
1123,1123,Sathvik Dixit,19,3,4,1,1
1124,1124,Veer Bora,18,1,1,3,1
1125,1125,Matthew Khosla,46,2,2,3,1
1126,1126,Anjali Dara,70,2,1,4,1
1127,1127,Faraj Kapadia,42,1,3,4,1
1128,1128,Bhavani Savant,23,4,4,4,1
1129,1129,Upasna Kapoor,60,5,3,2,2
1130,1130,Farhan Chatterjee,62,3,2,4,1
1131,1131,Qasim Dutt,26,4,1,2,1
1132,1132,Hemal Dhillon,68,3,4,2,2
1133,1133,Neha Pai,43,4,2,1,1
1134,1134,Maanav Yogi,56,3,3,4,2
1135,1135,Gagan Gaba,46,3,3,2,1
1136,1136,Hemangini Dhaliwal,34,2,4,1,2
1137,1137,Zayyan Nath,53,2,4,3,2
1138,1138,Vansha Bhattacharyya,60,4,1,3,2
1139,1139,Hemani Dutt,22,4,3,4,1
1140,1140,Umang Ramakrishnan,55,5,3,1,2
1141,1141,Libni Chowdhury,46,4,1,2,1
1142,1142,Harsh Palla,59,4,2,3,1
1143,1143,Forum Prabhu,58,2,4,1,2
1144,1144,Yauvani Baria,36,3,2,4,1
1145,1145,Pratyush Venkatesh,33,3,1,2,1
1146,1146,Bimala Keer,60,1,1,1,1
1147,1147,Hiral Verma,51,2,2,3,1
1148,1148,Robert Om,48,2,1,4,1
1149,1149,Azad Ben,45,4,3,1,1
1150,1150,Jairaj Chopra,36,4,1,3,2
1151,1151,Harini Mani,53,5,4,4,2
1152,1152,Kashvi Bedi,20,1,4,2,2
1153,1153,Oeshi Bhasin,54,2,2,4,2
1154,1154,Wridesh Vora,70,4,2,4,2
1155,1155,Fitan Ahluwalia,37,2,1,2,2
1156,1156,Wishi Yadav,37,5,1,2,2
1157,1157,Jai Kapadia,64,1,3,2,1
1158,1158,Osha Mohan,43,2,3,4,1
1159,1159,Rachit Narasimhan,35,2,4,1,2
1160,1160,Upasna Thakur,25,4,4,4,1
1161,1161,Brinda Chaudhuri,45,2,2,4,2
1162,1162,Januja Thakkar,22,3,1,1,2
1163,1163,Saanvi Kadakia,49,3,4,3,1
1164,1164,Forum Kale,33,1,4,4,2
1165,1165,Guneet Naidu,35,1,3,2,1
1166,1166,Girik Choudhry,42,4,2,1,1
1167,1167,Dayamai Hora,29,3,3,3,1
1168,1168,Chatura Uppal,48,5,4,4,1
1169,1169,Gavin Boase,28,1,3,2,2
1170,1170,Max Mannan,28,4,4,2,2
1171,1171,Sachi Pathak,65,4,3,1,2
1172,1172,Parth Saha,50,5,2,4,1
1173,1173,Bakhshi Dalal,51,1,4,3,2
1174,1174,Max Banik,30,2,1,4,1
1175,1175,Anjali Dhingra,27,4,3,3,2
1176,1176,Bishakha Salvi,54,4,4,1,2
1177,1177,Tanvi Nagy,32,3,4,4,1
1178,1178,Edhitha Manda,42,4,2,2,2
1179,1179,Balveer Balasubramanian,51,3,2,3,1
1180,1180,Nisha Bail,51,3,1,3,1
1181,1181,Benjamin Ganesh,51,2,2,3,1
1182,1182,Ranbir Sandhu,27,4,4,3,2
1183,1183,Qadim Thaman,42,5,3,1,1
1184,1184,Faris Oak,40,5,3,3,2
1185,1185,Pratyush Banik,29,3,3,2,2
1186,1186,Panini Jain,18,1,2,2,1
1187,1187,Sara Palan,61,4,3,2,1
1188,1188,Azad Sarma,52,2,2,3,1
1189,1189,Naksh Mittal,33,4,1,2,2
1190,1190,Ronith Ramaswamy,62,5,1,2,2
1191,1191,Girik Sundaram,67,4,3,4,1
